"","timestamp","id","group","action","duration","Experiment","date","DOW","Pageviews","Clicks"
"1681",2016-10-18 06:31:46,224930,"experiment","view",NA,1,2016-10-18,3,1,0
"1682",2016-10-18 06:39:13,382094,"control","view",1899-12-31 00:00:03,0,2016-10-18,3,1,0
"1683",2016-10-18 06:52:29,683160,"control","view",NA,0,2016-10-18,3,1,0
"1684",2016-10-18 07:18:24,588741,"experiment","view",1899-12-31 00:00:11,1,2016-10-18,3,1,0
"1685",2016-10-18 07:18:35,588741,"experiment","click",NA,1,2016-10-18,3,0,1
"1686",2016-10-18 07:23:28,487123,"control","view",1899-12-31 00:01:11,0,2016-10-18,3,1,0
"1687",2016-10-18 08:22:30,545386,"control","view",1899-12-31 00:01:36,0,2016-10-18,3,1,0
"1688",2016-10-18 08:24:05,545386,"control","click",NA,0,2016-10-18,3,0,1
"1689",2016-10-18 08:28:56,300164,"control","view",NA,0,2016-10-18,3,1,0
"1690",2016-10-18 08:30:08,420978,"control","view",1899-12-31 00:01:23,0,2016-10-18,3,1,0
"1691",2016-10-18 08:39:07,367437,"experiment","view",NA,1,2016-10-18,3,1,0
"1692",2016-10-18 08:49:32,512959,"experiment","view",1899-12-31 00:00:36,1,2016-10-18,3,1,0
"1693",2016-10-18 09:07:26,740892,"control","view",NA,0,2016-10-18,3,1,0
"1694",2016-10-18 09:50:47,811601,"experiment","view",1899-12-31 00:00:16,1,2016-10-18,3,1,0
"1695",2016-10-18 10:07:12,338648,"control","view",NA,0,2016-10-18,3,1,0
"1696",2016-10-18 10:10:21,461786,"control","view",1899-12-31 00:01:17,0,2016-10-18,3,1,0
"1697",2016-10-18 10:11:37,461786,"control","click",NA,0,2016-10-18,3,0,1
"1698",2016-10-18 10:45:16,689122,"control","view",1899-12-31 00:01:09,0,2016-10-18,3,1,0
"1699",2016-10-18 10:47:35,214733,"control","view",NA,0,2016-10-18,3,1,0
"1700",2016-10-18 12:42:23,405266,"control","view",1899-12-31 00:01:13,0,2016-10-18,3,1,0
"1701",2016-10-18 12:53:45,616116,"experiment","view",NA,1,2016-10-18,3,1,0
"1702",2016-10-18 13:21:30,389735,"experiment","view",1899-12-31 00:00:45,1,2016-10-18,3,1,0
"1703",2016-10-18 13:37:40,805459,"control","view",NA,0,2016-10-18,3,1,0
"1704",2016-10-18 13:59:27,654829,"control","view",1899-12-31 00:00:42,0,2016-10-18,3,1,0
"1705",2016-10-18 14:00:09,654829,"control","click",NA,0,2016-10-18,3,0,1
"1706",2016-10-18 14:06:33,686398,"control","view",1899-12-31 00:01:33,0,2016-10-18,3,1,0
"1707",2016-10-18 14:08:05,686398,"control","click",NA,0,2016-10-18,3,0,1
"1708",2016-10-18 14:12:54,568937,"experiment","view",1899-12-31 00:00:49,1,2016-10-18,3,1,0
"1709",2016-10-18 14:54:32,358509,"control","view",NA,0,2016-10-18,3,1,0
"1710",2016-10-18 15:11:16,832195,"experiment","view",1899-12-31 00:00:48,1,2016-10-18,3,1,0
"1711",2016-10-18 15:12:03,832195,"experiment","click",NA,1,2016-10-18,3,0,1
"1712",2016-10-18 15:16:20,668344,"experiment","view",1899-12-31 00:00:25,1,2016-10-18,3,1,0
"1713",2016-10-18 15:16:44,668344,"experiment","click",NA,1,2016-10-18,3,0,1
"1714",2016-10-18 15:19:18,421055,"control","view",1899-12-31 00:00:47,0,2016-10-18,3,1,0
"1715",2016-10-18 15:20:04,421055,"control","click",NA,0,2016-10-18,3,0,1
"1716",2016-10-18 15:56:06,187518,"control","view",1899-12-31 00:01:02,0,2016-10-18,3,1,0
"1717",2016-10-18 15:57:07,187518,"control","click",NA,0,2016-10-18,3,0,1
"1718",2016-10-18 16:26:01,249216,"control","view",1899-12-31 00:00:35,0,2016-10-18,3,1,0
"1719",2016-10-18 16:34:07,630342,"experiment","view",1899-12-31 00:00:18,1,2016-10-18,3,1,0
"1720",2016-10-18 16:34:24,630342,"experiment","click",NA,1,2016-10-18,3,0,1
"1721",2016-10-18 16:55:40,305584,"experiment","view",NA,1,2016-10-18,3,1,0
"1722",2016-10-18 16:58:52,569917,"control","view",1899-12-31 00:00:22,0,2016-10-18,3,1,0
"1723",2016-10-18 17:25:19,262692,"experiment","view",NA,1,2016-10-18,3,1,0
"1724",2016-10-18 18:15:03,891797,"experiment","view",1899-12-31 00:01:02,1,2016-10-18,3,1,0
"1725",2016-10-18 18:17:59,553405,"experiment","view",NA,1,2016-10-18,3,1,0
"1726",2016-10-18 18:20:53,306130,"control","view",1899-12-31 00:01:28,0,2016-10-18,3,1,0
"1727",2016-10-18 19:36:03,703148,"control","view",NA,0,2016-10-18,3,1,0
"1728",2016-10-18 20:23:13,674900,"control","view",1899-12-31 00:00:56,0,2016-10-18,3,1,0
"1729",2016-10-18 20:24:08,674900,"control","click",NA,0,2016-10-18,3,0,1
"1730",2016-10-18 21:57:29,316905,"experiment","view",1899-12-31 00:01:08,1,2016-10-18,3,1,0
"1731",2016-10-18 22:28:34,762439,"experiment","view",1899-12-31 00:00:40,1,2016-10-18,3,1,0
"1732",2016-10-18 22:29:13,762439,"experiment","click",NA,1,2016-10-18,3,0,1
"1733",2016-10-18 22:40:54,633650,"experiment","view",NA,1,2016-10-18,3,1,0
"1734",2016-10-18 23:58:38,892144,"control","view",1899-12-31 00:00:20,0,2016-10-18,3,1,0
"1735",2016-10-19 00:10:02,334973,"experiment","view",NA,1,2016-10-19,4,1,0
"1736",2016-10-19 00:25:37,906503,"experiment","view",1899-12-31 00:00:18,1,2016-10-19,4,1,0
"1737",2016-10-19 00:25:55,906503,"experiment","click",NA,1,2016-10-19,4,0,1
"1738",2016-10-19 02:18:24,767777,"experiment","view",1899-12-31 00:01:11,1,2016-10-19,4,1,0
"1739",2016-10-19 02:38:25,200527,"control","view",NA,0,2016-10-19,4,1,0
"1740",2016-10-19 02:53:52,213073,"control","view",1899-12-31 00:00:35,0,2016-10-19,4,1,0
"1741",2016-10-19 02:54:27,213073,"control","click",NA,0,2016-10-19,4,0,1
"1742",2016-10-19 03:03:53,902814,"control","view",1899-12-31 00:00:23,0,2016-10-19,4,1,0
"1743",2016-10-19 03:12:35,898026,"control","view",NA,0,2016-10-19,4,1,0
"1744",2016-10-19 03:33:25,716741,"experiment","view",1899-12-31 00:00:06,1,2016-10-19,4,1,0
"1745",2016-10-19 03:33:31,716741,"experiment","click",NA,1,2016-10-19,4,0,1
"1746",2016-10-19 03:42:32,889795,"control","view",1899-12-31 00:01:15,0,2016-10-19,4,1,0
"1747",2016-10-19 04:30:48,508537,"control","view",NA,0,2016-10-19,4,1,0
"1748",2016-10-19 04:50:26,261381,"control","view",1899-12-31 00:00:22,0,2016-10-19,4,1,0
"1749",2016-10-19 04:58:29,375979,"experiment","view",NA,1,2016-10-19,4,1,0
"1750",2016-10-19 05:00:05,605309,"control","view",1899-12-31 00:00:11,0,2016-10-19,4,1,0
"1751",2016-10-19 05:48:27,856961,"experiment","view",NA,1,2016-10-19,4,1,0
"1752",2016-10-19 06:15:21,804291,"control","view",1899-12-31 00:00:23,0,2016-10-19,4,1,0
"1753",2016-10-19 07:29:22,812423,"experiment","view",1899-12-31 00:00:36,1,2016-10-19,4,1,0
"1754",2016-10-19 07:29:57,812423,"experiment","click",NA,1,2016-10-19,4,0,1
"1755",2016-10-19 07:33:26,387927,"control","view",1899-12-31 00:00:02,0,2016-10-19,4,1,0
"1756",2016-10-19 07:51:17,352709,"experiment","view",NA,1,2016-10-19,4,1,0
"1757",2016-10-19 08:52:42,627657,"control","view",NA,0,2016-10-19,4,1,0
"1758",2016-10-19 09:36:01,310916,"control","view",1899-12-31 00:00:25,0,2016-10-19,4,1,0
"1759",2016-10-19 09:36:25,574717,"experiment","view",1899-12-31 00:00:31,1,2016-10-19,4,1,0
"1760",2016-10-19 09:36:55,574717,"experiment","click",NA,1,2016-10-19,4,0,1
"1761",2016-10-19 09:36:56,310916,"control","click",NA,0,2016-10-19,4,0,1
"1762",2016-10-19 10:49:32,397362,"control","view",1899-12-31 00:01:00,0,2016-10-19,4,1,0
"1763",2016-10-19 11:38:51,223375,"experiment","view",NA,1,2016-10-19,4,1,0
"1764",2016-10-19 11:52:37,582618,"control","view",1899-12-31 00:00:11,0,2016-10-19,4,1,0
"1765",2016-10-19 11:53:19,681235,"control","view",NA,0,2016-10-19,4,1,0
"1766",2016-10-19 12:13:11,626553,"control","view",1899-12-31 00:01:39,0,2016-10-19,4,1,0
"1767",2016-10-19 12:35:36,793482,"control","view",NA,0,2016-10-19,4,1,0
"1768",2016-10-19 12:41:43,682534,"control","view",1899-12-31 00:00:12,0,2016-10-19,4,1,0
"1769",2016-10-19 12:41:54,682534,"control","click",NA,0,2016-10-19,4,0,1
"1770",2016-10-19 13:14:50,390289,"control","view",1899-12-31 00:01:29,0,2016-10-19,4,1,0
"1771",2016-10-19 13:52:10,855500,"experiment","view",NA,1,2016-10-19,4,1,0
"1772",2016-10-19 13:53:58,260441,"control","view",1899-12-31 00:00:23,0,2016-10-19,4,1,0
"1773",2016-10-19 14:05:01,263735,"control","view",1899-12-31 00:00:55,0,2016-10-19,4,1,0
"1774",2016-10-19 14:05:56,263735,"control","click",NA,0,2016-10-19,4,0,1
"1775",2016-10-19 14:07:53,216335,"control","view",NA,0,2016-10-19,4,1,0
"1776",2016-10-19 14:08:09,665088,"experiment","view",1899-12-31 00:00:46,1,2016-10-19,4,1,0
"1777",2016-10-19 14:08:54,542732,"experiment","view",1899-12-31 00:01:30,1,2016-10-19,4,1,0
"1778",2016-10-19 14:10:23,542732,"experiment","click",NA,1,2016-10-19,4,0,1
"1779",2016-10-19 15:09:18,870975,"experiment","view",NA,1,2016-10-19,4,1,0
"1780",2016-10-19 15:48:42,555956,"control","view",1899-12-31 00:00:08,0,2016-10-19,4,1,0
"1781",2016-10-19 15:50:54,736927,"control","view",NA,0,2016-10-19,4,1,0
"1782",2016-10-19 16:17:10,508060,"experiment","view",1899-12-31 00:01:28,1,2016-10-19,4,1,0
"1783",2016-10-19 16:18:38,508060,"experiment","click",NA,1,2016-10-19,4,0,1
"1784",2016-10-19 16:45:23,914942,"experiment","view",1899-12-31 00:00:39,1,2016-10-19,4,1,0
"1785",2016-10-19 17:18:58,784214,"control","view",1899-12-31 00:01:39,0,2016-10-19,4,1,0
"1786",2016-10-19 17:20:36,784214,"control","click",NA,0,2016-10-19,4,0,1
"1787",2016-10-19 17:26:38,873405,"control","view",NA,0,2016-10-19,4,1,0
"1788",2016-10-19 17:35:07,677015,"experiment","view",1899-12-31 00:00:26,1,2016-10-19,4,1,0
"1789",2016-10-19 17:43:07,712475,"control","view",1899-12-31 00:00:11,0,2016-10-19,4,1,0
"1790",2016-10-19 17:43:18,712475,"control","click",NA,0,2016-10-19,4,0,1
"1791",2016-10-19 18:36:08,289090,"experiment","view",NA,1,2016-10-19,4,1,0
"1792",2016-10-19 19:34:22,715493,"experiment","view",1899-12-31 00:01:12,1,2016-10-19,4,1,0
"1793",2016-10-19 19:35:33,715493,"experiment","click",NA,1,2016-10-19,4,0,1
"1794",2016-10-19 20:23:59,906248,"experiment","view",1899-12-31 00:00:27,1,2016-10-19,4,1,0
"1795",2016-10-19 21:02:56,318765,"control","view",NA,0,2016-10-19,4,1,0
"1796",2016-10-19 21:14:28,749850,"control","view",1899-12-31 00:01:14,0,2016-10-19,4,1,0
"1797",2016-10-19 22:11:11,374814,"experiment","view",NA,1,2016-10-19,4,1,0
"1798",2016-10-19 22:32:52,762241,"control","view",1899-12-31 00:00:19,0,2016-10-19,4,1,0
"1799",2016-10-19 23:27:09,330256,"control","view",NA,0,2016-10-19,4,1,0
"1800",2016-10-19 23:55:21,492854,"control","view",1899-12-31 00:00:24,0,2016-10-19,4,1,0
"1801",2016-10-20 00:01:09,687527,"experiment","view",NA,1,2016-10-20,5,1,0
"1802",2016-10-20 00:04:59,646339,"experiment","view",1899-12-31 00:00:49,1,2016-10-20,5,1,0
"1803",2016-10-20 00:28:17,194822,"experiment","view",NA,1,2016-10-20,5,1,0
"1804",2016-10-20 00:56:49,414848,"control","view",1900-02-28 23:01:30,0,2016-10-20,5,1,0
"1805",2016-10-20 01:22:25,718479,"experiment","view",NA,1,2016-10-20,5,1,0
"1806",2016-10-20 01:37:40,594923,"control","view",1899-12-31 00:00:56,0,2016-10-20,5,1,0
"1807",2016-10-20 01:38:35,594923,"control","click",NA,0,2016-10-20,5,0,1
"1808",2016-10-20 03:05:27,862380,"experiment","view",NA,1,2016-10-20,5,1,0
"1809",2016-10-20 03:42:59,396566,"experiment","view",NA,1,2016-10-20,5,1,0
"1810",2016-10-20 04:20:27,323435,"experiment","view",1899-12-31 00:01:25,1,2016-10-20,5,1,0
"1811",2016-10-20 04:55:59,698900,"experiment","view",NA,1,2016-10-20,5,1,0
"1812",2016-10-20 04:57:32,373612,"experiment","view",1899-12-31 00:00:07,1,2016-10-20,5,1,0
"1813",2016-10-20 04:57:39,373612,"experiment","click",NA,1,2016-10-20,5,0,1
"1814",2016-10-20 05:03:01,295305,"control","view",1899-12-31 00:00:52,0,2016-10-20,5,1,0
"1815",2016-10-20 05:25:13,428737,"control","view",NA,0,2016-10-20,5,1,0
"1816",2016-10-20 06:12:12,666358,"experiment","view",1899-12-31 00:00:27,1,2016-10-20,5,1,0
"1817",2016-10-20 06:24:09,862893,"control","view",NA,0,2016-10-20,5,1,0
"1818",2016-10-20 06:30:31,416879,"control","view",1899-12-31 00:00:58,0,2016-10-20,5,1,0
"1819",2016-10-20 06:41:47,812036,"control","view",NA,0,2016-10-20,5,1,0
"1820",2016-10-20 06:49:09,803060,"experiment","view",1899-12-31 00:01:16,1,2016-10-20,5,1,0
"1821",2016-10-20 07:09:05,726584,"experiment","view",NA,1,2016-10-20,5,1,0
"1822",2016-10-20 07:12:12,846590,"experiment","view",1899-12-31 00:01:13,1,2016-10-20,5,1,0
"1823",2016-10-20 07:21:22,664679,"control","view",NA,0,2016-10-20,5,1,0
"1824",2016-10-20 07:51:55,213569,"experiment","view",1899-12-31 00:00:44,1,2016-10-20,5,1,0
"1825",2016-10-20 09:53:49,563003,"experiment","view",NA,1,2016-10-20,5,1,0
"1826",2016-10-20 10:18:31,772446,"control","view",1899-12-31 00:00:05,0,2016-10-20,5,1,0
"1827",2016-10-20 10:32:07,473946,"experiment","view",NA,1,2016-10-20,5,1,0
"1828",2016-10-20 11:15:52,584087,"experiment","view",1899-12-31 00:00:23,1,2016-10-20,5,1,0
"1829",2016-10-20 11:38:15,557883,"control","view",NA,0,2016-10-20,5,1,0
"1830",2016-10-20 11:41:59,715900,"control","view",1899-12-31 00:00:46,0,2016-10-20,5,1,0
"1831",2016-10-20 11:53:43,299179,"control","view",NA,0,2016-10-20,5,1,0
"1832",2016-10-20 12:35:27,493483,"control","view",1899-12-31 00:00:19,0,2016-10-20,5,1,0
"1833",2016-10-20 12:35:46,493483,"control","click",NA,0,2016-10-20,5,0,1
"1834",2016-10-20 12:35:49,875695,"experiment","view",1899-12-31 00:01:37,1,2016-10-20,5,1,0
"1835",2016-10-20 12:52:07,279027,"experiment","view",1899-12-31 00:01:19,1,2016-10-20,5,1,0
"1836",2016-10-20 12:53:25,279027,"experiment","click",NA,1,2016-10-20,5,0,1
"1837",2016-10-20 13:01:05,706244,"experiment","view",1899-12-31 00:01:34,1,2016-10-20,5,1,0
"1838",2016-10-20 13:02:38,706244,"experiment","click",NA,1,2016-10-20,5,0,1
"1839",2016-10-20 13:06:28,859734,"experiment","view",NA,1,2016-10-20,5,1,0
"1840",2016-10-20 13:10:36,926105,"experiment","view",1899-12-31 00:00:22,1,2016-10-20,5,1,0
"1841",2016-10-20 13:10:57,926105,"experiment","click",NA,1,2016-10-20,5,0,1
"1842",2016-10-20 14:28:24,854005,"control","view",1899-12-31 00:00:39,0,2016-10-20,5,1,0
"1843",2016-10-20 14:29:03,854005,"control","click",NA,0,2016-10-20,5,0,1
"1844",2016-10-20 15:02:01,727645,"control","view",1899-12-31 00:00:27,0,2016-10-20,5,1,0
"1845",2016-10-20 15:53:54,869191,"experiment","view",NA,1,2016-10-20,5,1,0
"1846",2016-10-20 15:58:58,430776,"experiment","view",1899-12-31 00:01:36,1,2016-10-20,5,1,0
"1847",2016-10-20 16:11:52,596332,"experiment","view",NA,1,2016-10-20,5,1,0
"1848",2016-10-20 16:13:29,471450,"control","view",1899-12-31 00:00:45,0,2016-10-20,5,1,0
"1849",2016-10-20 16:37:00,845980,"experiment","view",NA,1,2016-10-20,5,1,0
"1850",2016-10-20 16:59:22,441858,"control","view",1899-12-31 00:01:05,0,2016-10-20,5,1,0
"1851",2016-10-20 17:00:26,441858,"control","click",NA,0,2016-10-20,5,0,1
"1852",2016-10-20 17:11:08,526482,"experiment","view",1899-12-31 00:01:03,1,2016-10-20,5,1,0
"1853",2016-10-20 17:12:10,526482,"experiment","click",NA,1,2016-10-20,5,0,1
"1854",2016-10-20 17:53:28,886317,"experiment","view",1899-12-31 00:00:11,1,2016-10-20,5,1,0
"1855",2016-10-20 17:59:34,581842,"control","view",NA,0,2016-10-20,5,1,0
"1856",2016-10-20 18:26:00,906000,"experiment","view",1899-12-31 00:00:49,1,2016-10-20,5,1,0
"1857",2016-10-20 18:45:54,795425,"experiment","view",NA,1,2016-10-20,5,1,0
"1858",2016-10-20 19:01:58,393074,"control","view",1899-12-31 00:01:11,0,2016-10-20,5,1,0
"1859",2016-10-20 19:24:50,925387,"experiment","view",1899-12-31 00:00:14,1,2016-10-20,5,1,0
"1860",2016-10-20 19:25:04,925387,"experiment","click",NA,1,2016-10-20,5,0,1
"1861",2016-10-20 19:29:17,367895,"experiment","view",NA,1,2016-10-20,5,1,0
"1862",2016-10-20 19:37:16,691525,"control","view",1899-12-31 00:00:48,0,2016-10-20,5,1,0
"1863",2016-10-20 19:38:03,691525,"control","click",NA,0,2016-10-20,5,0,1
"1864",2016-10-20 20:05:02,547511,"experiment","view",1899-12-31 00:01:03,1,2016-10-20,5,1,0
"1865",2016-10-20 20:11:58,723862,"control","view",NA,0,2016-10-20,5,1,0
"1866",2016-10-20 20:32:44,375490,"control","view",1899-12-31 00:00:37,0,2016-10-20,5,1,0
"1867",2016-10-20 20:37:17,670168,"experiment","view",NA,1,2016-10-20,5,1,0
"1868",2016-10-20 21:05:39,880866,"control","view",1899-12-31 00:01:30,0,2016-10-20,5,1,0
"1869",2016-10-20 21:07:08,880866,"control","click",NA,0,2016-10-20,5,0,1
"1870",2016-10-20 21:37:50,433314,"control","view",1899-12-31 00:00:52,0,2016-10-20,5,1,0
"1871",2016-10-20 21:43:44,318421,"experiment","view",NA,1,2016-10-20,5,1,0
"1872",2016-10-20 22:08:50,482532,"control","view",1899-12-31 00:01:05,0,2016-10-20,5,1,0
"1873",2016-10-20 22:16:49,621743,"experiment","view",1899-12-31 00:01:04,1,2016-10-20,5,1,0
"1874",2016-10-20 22:17:53,621743,"experiment","click",NA,1,2016-10-20,5,0,1
"1875",2016-10-20 22:30:16,760437,"experiment","view",NA,1,2016-10-20,5,1,0
"1876",2016-10-20 23:27:47,431357,"control","view",1899-12-31 00:00:54,0,2016-10-20,5,1,0
"1877",2016-10-20 23:29:00,353494,"experiment","view",1899-12-31 00:00:51,1,2016-10-20,5,1,0
"1878",2016-10-20 23:29:50,353494,"experiment","click",NA,1,2016-10-20,5,0,1
"1879",2016-10-20 23:40:19,318786,"experiment","view",1899-12-31 00:00:27,1,2016-10-20,5,1,0
"1880",2016-10-20 23:40:46,318786,"experiment","click",NA,1,2016-10-20,5,0,1
"1881",2016-10-21 00:33:38,838924,"control","view",NA,0,2016-10-21,6,1,0
"1882",2016-10-21 00:51:59,238073,"experiment","view",1899-12-31 00:01:16,1,2016-10-21,6,1,0
"1883",2016-10-21 01:15:04,456573,"experiment","view",NA,1,2016-10-21,6,1,0
"1884",2016-10-21 01:59:06,282432,"control","view",1899-12-31 00:00:11,0,2016-10-21,6,1,0
"1885",2016-10-21 02:16:45,897684,"experiment","view",1899-12-31 00:01:28,1,2016-10-21,6,1,0
"1886",2016-10-21 02:18:13,897684,"experiment","click",NA,1,2016-10-21,6,0,1
"1887",2016-10-21 02:23:23,492266,"control","view",NA,0,2016-10-21,6,1,0
"1888",2016-10-21 02:24:47,564447,"control","view",1899-12-31 00:00:29,0,2016-10-21,6,1,0
"1889",2016-10-21 02:34:12,829734,"experiment","view",NA,1,2016-10-21,6,1,0
"1890",2016-10-21 03:56:46,439673,"experiment","view",1899-12-31 00:01:20,1,2016-10-21,6,1,0
"1891",2016-10-21 04:02:42,184441,"experiment","view",1899-12-31 00:00:41,1,2016-10-21,6,1,0
"1892",2016-10-21 04:03:23,184441,"experiment","click",NA,1,2016-10-21,6,0,1
"1893",2016-10-21 04:20:48,718410,"control","view",1899-12-31 00:00:04,0,2016-10-21,6,1,0
"1894",2016-10-21 04:20:52,718410,"control","click",NA,0,2016-10-21,6,0,1
"1895",2016-10-21 05:08:23,866152,"control","view",NA,0,2016-10-21,6,1,0
"1896",2016-10-21 05:15:02,921450,"control","view",1899-12-31 00:01:15,0,2016-10-21,6,1,0
"1897",2016-10-21 05:41:56,697792,"experiment","view",1899-12-31 00:00:12,1,2016-10-21,6,1,0
"1898",2016-10-21 05:42:07,697792,"experiment","click",NA,1,2016-10-21,6,0,1
"1899",2016-10-21 05:43:16,544437,"experiment","view",1899-12-31 00:00:41,1,2016-10-21,6,1,0
"1900",2016-10-21 05:43:57,544437,"experiment","click",NA,1,2016-10-21,6,0,1
"1901",2016-10-21 05:45:48,610182,"experiment","view",NA,1,2016-10-21,6,1,0
"1902",2016-10-21 06:03:32,802948,"experiment","view",1899-12-31 00:00:15,1,2016-10-21,6,1,0
"1903",2016-10-21 06:25:51,563142,"control","view",1899-12-31 00:00:09,0,2016-10-21,6,1,0
"1904",2016-10-21 06:26:00,563142,"control","click",NA,0,2016-10-21,6,0,1
"1905",2016-10-21 07:07:06,210193,"control","view",NA,0,2016-10-21,6,1,0
"1906",2016-10-21 07:09:39,446953,"experiment","view",1899-12-31 00:00:24,1,2016-10-21,6,1,0
"1907",2016-10-21 07:55:16,341218,"control","view",1899-12-31 00:00:18,0,2016-10-21,6,1,0
"1908",2016-10-21 07:55:33,341218,"control","click",NA,0,2016-10-21,6,0,1
"1909",2016-10-21 08:33:20,596327,"control","view",NA,0,2016-10-21,6,1,0
"1910",2016-10-21 10:43:40,791949,"control","view",1899-12-31 00:01:10,0,2016-10-21,6,1,0
"1911",2016-10-21 10:44:50,791949,"control","click",NA,0,2016-10-21,6,0,1
"1912",2016-10-21 12:04:29,678243,"control","view",1899-12-31 00:00:49,0,2016-10-21,6,1,0
"1913",2016-10-21 12:05:18,678243,"control","click",NA,0,2016-10-21,6,0,1
"1914",2016-10-21 12:17:16,581393,"experiment","view",1899-12-31 00:00:54,1,2016-10-21,6,1,0
"1915",2016-10-21 12:18:09,581393,"experiment","click",NA,1,2016-10-21,6,0,1
"1916",2016-10-21 12:24:19,470017,"control","view",1899-12-31 00:00:50,0,2016-10-21,6,1,0
"1917",2016-10-21 12:46:38,619266,"control","view",1899-12-31 00:00:37,0,2016-10-21,6,1,0
"1918",2016-10-21 12:47:14,619266,"control","click",NA,0,2016-10-21,6,0,1
"1919",2016-10-21 13:46:21,626556,"control","view",NA,0,2016-10-21,6,1,0
"1920",2016-10-21 15:29:45,442704,"control","view",1899-12-31 00:01:38,0,2016-10-21,6,1,0
"1921",2016-10-21 15:35:41,361226,"control","view",1899-12-31 00:00:25,0,2016-10-21,6,1,0
"1922",2016-10-21 15:36:05,361226,"control","click",NA,0,2016-10-21,6,0,1
"1923",2016-10-21 16:05:01,927797,"control","view",NA,0,2016-10-21,6,1,0
"1924",2016-10-21 16:06:24,786964,"control","view",1899-12-31 00:00:40,0,2016-10-21,6,1,0
"1925",2016-10-21 17:04:16,484328,"control","view",NA,0,2016-10-21,6,1,0
"1926",2016-10-21 17:25:17,505422,"control","view",1899-12-31 00:00:11,0,2016-10-21,6,1,0
"1927",2016-10-21 17:30:47,845361,"control","view",NA,0,2016-10-21,6,1,0
"1928",2016-10-21 17:36:34,832329,"control","view",1899-12-31 00:00:45,0,2016-10-21,6,1,0
"1929",2016-10-21 17:46:40,519914,"control","view",NA,0,2016-10-21,6,1,0
"1930",2016-10-21 18:07:18,687698,"control","view",1900-02-28 23:01:01,0,2016-10-21,6,1,0
"1931",2016-10-21 18:20:37,327156,"experiment","view",NA,1,2016-10-21,6,1,0
"1932",2016-10-21 19:53:21,433886,"experiment","view",1899-12-31 00:00:19,1,2016-10-21,6,1,0
"1933",2016-10-21 20:14:20,417110,"control","view",1899-12-31 00:01:07,0,2016-10-21,6,1,0
"1934",2016-10-21 20:15:27,417110,"control","click",NA,0,2016-10-21,6,0,1
"1935",2016-10-21 20:31:26,544853,"control","view",1899-12-31 00:00:04,0,2016-10-21,6,1,0
"1936",2016-10-21 20:31:30,544853,"control","click",NA,0,2016-10-21,6,0,1
"1937",2016-10-21 20:35:11,481110,"experiment","view",NA,1,2016-10-21,6,1,0
"1938",2016-10-21 20:38:37,931739,"control","view",1899-12-31 00:00:02,0,2016-10-21,6,1,0
"1939",2016-10-21 20:38:38,931739,"control","click",NA,0,2016-10-21,6,0,1
"1940",2016-10-21 20:54:02,778714,"control","view",1899-12-31 00:01:21,0,2016-10-21,6,1,0
"1941",2016-10-21 20:55:23,778714,"control","click",NA,0,2016-10-21,6,0,1
"1942",2016-10-21 22:06:45,501053,"control","view",1899-12-31 00:01:26,0,2016-10-21,6,1,0
"1943",2016-10-21 22:17:30,632745,"control","view",1899-12-31 00:00:05,0,2016-10-21,6,1,0
"1944",2016-10-21 22:17:34,632745,"control","click",NA,0,2016-10-21,6,0,1
"1945",2016-10-21 23:26:26,685814,"control","view",NA,0,2016-10-21,6,1,0
"1946",2016-10-21 23:32:01,490815,"experiment","view",1899-12-31 00:00:16,1,2016-10-21,6,1,0
"1947",2016-10-22 00:03:16,633108,"control","view",NA,0,2016-10-22,7,1,0
"1948",2016-10-22 00:41:27,719480,"control","view",1899-12-31 00:01:12,0,2016-10-22,7,1,0
"1949",2016-10-22 00:42:18,842036,"control","view",1899-12-31 00:00:10,0,2016-10-22,7,1,0
"1950",2016-10-22 00:42:27,842036,"control","click",NA,0,2016-10-22,7,0,1
"1951",2016-10-22 01:19:49,806668,"experiment","view",NA,1,2016-10-22,7,1,0
"1952",2016-10-22 01:23:40,195303,"control","view",1899-12-31 00:00:47,0,2016-10-22,7,1,0
"1953",2016-10-22 02:10:28,241203,"experiment","view",NA,1,2016-10-22,7,1,0
"1954",2016-10-22 02:11:53,246856,"control","view",1899-12-31 00:00:55,0,2016-10-22,7,1,0
"1955",2016-10-22 02:12:18,263460,"experiment","view",NA,1,2016-10-22,7,1,0
"1956",2016-10-22 02:14:22,366439,"experiment","view",1899-12-31 00:00:46,1,2016-10-22,7,1,0
"1957",2016-10-22 02:15:08,366439,"experiment","click",NA,1,2016-10-22,7,0,1
"1958",2016-10-22 03:27:12,828039,"control","view",1899-12-31 00:00:30,0,2016-10-22,7,1,0
"1959",2016-10-22 03:27:41,828039,"control","click",NA,0,2016-10-22,7,0,1
"1960",2016-10-22 03:31:33,893692,"experiment","view",1899-12-31 00:01:03,1,2016-10-22,7,1,0
"1961",2016-10-22 03:37:02,241827,"control","view",NA,0,2016-10-22,7,1,0
"1962",2016-10-22 03:49:51,760661,"control","view",1899-12-31 00:00:41,0,2016-10-22,7,1,0
"1963",2016-10-22 03:51:11,346763,"control","view",1899-12-31 00:00:41,0,2016-10-22,7,1,0
"1964",2016-10-22 03:51:52,346763,"control","click",NA,0,2016-10-22,7,0,1
"1965",2016-10-22 04:07:48,921250,"experiment","view",NA,1,2016-10-22,7,1,0
